,iid,gender,pid,match,int_corr,age_o,race_o,dec_o,age,race,from,goal,career,dining,gaming,clubbing,reading,shopping,Sports,Art,Musique,TV_Cinema,cosine_similarity
1489,221,1,206.0,1,0.29,31.0,1.0,1,27.0,4.0,India,2.0,Investment Banking,7.0,3.0,7.0,8.0,4.0,3.5,6.0,4.0,7.0,0.961
1490,185,1,176.0,0,0.16,28.0,4.0,0,25.0,4.0,Queens,1.0,Paper Back Writer,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.5,9.0,0.959
1491,354,0,363.0,0,-0.25,23.0,4.0,1,22.0,2.0,Manhattan,1.0,Clinical Psychology,10.0,1.0,1.0,8.0,10.0,8.0,8.0,10.0,10.0,0.868
1492,109,1,80.0,1,0.34,27.0,4.0,1,25.0,4.0,Hong Kong,1.0,film,10.0,2.0,2.0,10.0,5.0,2.0,10.0,10.0,5.0,0.888
1493,202,0,217.0,1,0.08,26.0,2.0,1,22.0,2.0,"Silver Spring, MD",2.0,college professor,7.0,1.0,6.0,8.0,7.0,6.0,6.0,6.5,8.0,0.882
1494,510,0,533.0,1,0.69,26.0,2.0,1,26.0,3.0,Chile,2.0,Professor,10.0,5.0,7.0,9.0,1.0,7.5,7.0,6.0,1.0,0.935
1495,30,0,52.0,0,0.11,21.0,2.0,0,23.0,2.0,Boston,1.0,Lawyer,7.0,1.0,7.0,8.0,6.0,4.5,4.0,8.0,6.0,0.925
1496,334,1,327.0,0,-0.1,29.0,2.0,0,29.0,4.0,New York/South Korea/Japan,1.0,Healthcare,9.0,6.0,8.0,5.0,8.0,7.0,8.0,4.0,5.0,0.821
1497,27,0,52.0,0,-0.31,21.0,2.0,1,22.0,3.0,"Westchester, NY",1.0,Speech Language Pathologist,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,5.0,0.931
1498,248,1,235.0,1,0.04,23.0,2.0,1,27.0,6.0,San Francisco,1.0,Trader,7.0,6.0,8.0,6.0,6.0,7.5,5.0,5.5,3.0,0.886
1499,79,0,104.0,1,0.42,27.0,2.0,1,26.0,4.0,India/Venezuela,2.0,Operations Research,10.0,1.0,7.0,4.0,3.0,2.0,10.0,8.0,4.0,0.913
1500,324,0,335.0,1,-0.12,24.0,2.0,1,23.0,2.0,"Erie, PA",1.0,school psychologist,10.0,6.0,9.0,7.0,7.0,7.5,8.0,10.0,8.0,0.916
1501,550,1,517.0,0,0.64,30.0,3.0,0,30.0,2.0,UK,2.0,Finance,9.0,3.0,8.0,8.0,6.0,4.0,7.0,5.0,3.0,0.914
1502,533,1,527.0,0,0.34,24.0,6.0,0,26.0,2.0,Greece,2.0,Academic/ Finance,7.0,2.0,5.0,3.0,2.0,6.0,5.0,6.5,3.0,0.952
1503,544,1,522.0,1,-0.16,22.0,2.0,1,23.0,4.0,San Francisco,1.0,Physician,10.0,14.0,9.0,2.0,10.0,3.0,7.0,8.5,8.0,0.825
1504,346,0,366.0,1,0.0,27.0,2.0,1,26.0,6.0,Other,6.0,Other,8.0,3.0,6.0,8.0,6.0,6.0,7.0,7.5,6.0,0.987
1505,400,1,383.0,1,0.24,27.0,2.0,1,26.0,2.0,Italy,5.0,Entrepreneur,7.0,1.0,8.0,7.0,1.0,6.5,6.0,6.5,4.0,0.909
1506,549,1,524.0,1,0.16,25.0,4.0,1,28.0,2.0,Italy,1.0,General management/consulting,9.0,8.0,8.0,7.0,8.0,5.0,7.0,10.0,7.0,0.954
1507,462,1,458.0,1,-0.44,29.0,4.0,1,33.0,4.0,"Cambridge, MA",4.0,"Professor, or Engineer",2.0,2.0,7.0,3.0,2.0,3.5,6.0,7.5,7.0,0.765
1508,287,1,265.0,0,0.14,32.0,2.0,0,22.0,4.0,Nepal,1.0,Writing,7.0,6.0,4.0,10.0,8.0,6.5,2.0,8.0,8.0,0.865
1509,396,0,413.0,0,0.14,26.0,2.0,0,25.0,4.0,Hawaii and Los Angeles,2.0,producer at a non-profit regional theatre,10.0,7.0,7.0,10.0,7.0,7.0,10.0,10.0,9.0,0.979
1510,269,0,276.0,0,0.71,26.0,2.0,1,24.0,2.0,New Jersey,2.0,professor,8.0,3.0,1.0,10.0,4.0,5.5,8.0,7.5,3.0,0.949
1511,349,0,377.0,0,-0.32,26.0,4.0,1,33.0,2.0,New York,1.0,Director of Training and Development,8.0,1.0,6.0,7.0,6.0,7.0,8.0,8.5,4.0,0.873
1512,184,1,180.0,1,0.24,24.0,4.0,1,34.0,2.0,Nebraska,2.0,International Business,8.0,3.0,8.0,8.0,2.0,6.5,8.0,5.5,3.0,0.906
1513,223,1,206.0,1,0.31,31.0,1.0,1,28.0,2.0,Wash DC (4 yrs),2.0,History Professor,6.0,7.0,8.0,9.0,5.0,6.0,7.0,6.5,7.0,0.984
1514,413,1,379.0,0,0.2,38.0,2.0,0,26.0,2.0,"Woburn, MA",1.0,Real Estate,7.0,5.0,4.0,6.0,7.0,5.0,5.0,6.0,8.0,0.938
1515,514,0,552.0,0,0.54,25.0,2.0,0,23.0,2.0,New York,2.0,teacher and performer,7.0,2.0,1.0,8.0,6.0,6.0,10.0,9.5,6.0,0.92
1516,204,0,232.0,0,0.23,31.0,2.0,1,26.0,2.0,Texas & Boston,3.0,marketing / brand management,9.0,1.0,9.0,8.0,10.0,8.0,10.0,5.5,5.0,0.944
1517,323,0,333.0,1,-0.33,23.0,2.0,1,25.0,4.0,Taiwan,2.0,Education,7.0,6.0,6.0,7.0,8.0,6.5,8.0,8.0,8.0,0.882
1518,1,0,15.0,1,0.21,24.0,3.0,1,21.0,4.0,Chicago,2.0,lawyer,9.0,1.0,5.0,6.0,8.0,6.5,1.0,9.5,9.0,0.857
1519,12,1,4.0,0,-0.18,23.0,2.0,0,22.0,2.0,England,1.0,Corporate Lawyer,8.0,3.0,5.0,6.0,5.0,7.0,6.0,8.0,7.0,0.962
1520,96,1,88.0,0,-0.06,23.0,2.0,0,26.0,3.0,Argentina,1.0,Academic or Research staff,10.0,6.0,8.0,8.0,7.0,6.0,8.0,7.5,8.0,0.974
1521,157,0,170.0,0,-0.12,28.0,4.0,1,28.0,4.0,Cleveland,1.0,Brand Management,8.0,2.0,9.0,7.0,6.0,8.0,6.0,5.5,7.0,0.888
1522,527,0,545.0,0,0.06,24.0,2.0,0,24.0,6.0,California,1.0,Social Worker,8.0,2.0,7.0,6.0,7.0,5.5,7.0,8.0,6.0,0.917
1523,501,0,504.0,1,0.61,23.0,2.0,1,26.0,2.0,Upstate New York,5.0,epidemiologist,8.0,1.0,3.0,9.0,7.0,6.0,9.0,9.5,7.0,0.93
1524,536,1,521.0,0,-0.04,26.0,2.0,1,29.0,2.0,Italy,1.0,Finance,8.0,2.0,7.0,8.0,7.0,4.0,7.0,8.0,6.0,0.953
1525,353,0,375.0,0,-0.52,27.0,2.0,0,25.0,4.0,Taiwan,1.0,teacher,8.0,8.0,5.0,6.0,8.0,5.0,9.0,8.5,4.0,0.903
1526,108,1,76.0,0,0.32,34.0,2.0,1,24.0,2.0,Spain,1.0,Engineering,5.0,2.0,5.0,7.0,2.0,3.5,7.0,5.0,3.0,0.949
1527,551,1,510.0,0,0.33,26.0,3.0,0,27.0,1.0,London & New York,1.0,Banking,6.0,1.0,7.0,10.0,7.0,4.0,5.0,7.0,2.0,0.884
1528,413,1,389.0,1,0.36,21.0,2.0,1,26.0,2.0,"Woburn, MA",1.0,Real Estate,7.0,5.0,4.0,6.0,7.0,5.0,5.0,6.0,8.0,0.944
1529,363,1,343.0,0,0.06,32.0,2.0,0,23.0,4.0,"nashville, TN",3.0,investment banking,10.0,6.0,9.0,7.0,8.0,6.5,5.0,6.0,5.0,0.9
1530,18,1,5.0,0,0.07,21.0,2.0,1,27.0,2.0,New York,1.0,Financial Services,9.0,4.0,2.0,6.0,2.0,4.5,3.0,4.5,9.0,0.859
1531,297,0,315.0,0,0.34,27.0,2.0,0,21.0,2.0,Texas,2.0,Literacy Organization head/ Director of Development for non-profit,8.0,3.0,5.0,10.0,8.0,5.5,10.0,8.0,8.0,0.91
1532,260,0,276.0,1,0.39,26.0,2.0,1,27.0,4.0,"Malaysia, then Massachusetts",2.0,Scientist/educator,9.0,2.0,3.0,9.0,5.0,6.5,5.0,9.0,6.0,0.924
1533,405,1,379.0,0,0.24,38.0,2.0,1,30.0,1.0,New York City,4.0,Diplomat / Int'l civil servant,9.0,6.0,8.0,8.0,9.0,5.5,9.0,8.0,6.0,0.922
1534,518,0,533.0,0,-0.06,26.0,2.0,1,23.0,2.0,San Diego,5.0,Actress,8.0,5.0,9.0,9.0,9.0,4.5,7.0,7.0,8.0,0.889
1535,4,0,19.0,1,-0.47,28.0,2.0,1,23.0,2.0,Texas,1.0,lawyer/policy work,7.0,5.0,7.0,7.0,1.0,6.5,7.0,7.5,7.0,0.946
1536,404,1,383.0,1,0.16,27.0,2.0,1,23.0,2.0,France,2.0,Investment Banking,10.0,7.0,9.0,8.0,6.0,8.5,8.0,7.5,5.0,0.928
1537,261,0,291.0,1,0.3,27.0,4.0,1,26.0,4.0,"Katonah, NY (more recently, Boston)",1.0,scientific research for now but who knows,9.0,5.0,8.0,9.0,4.0,4.5,9.0,9.0,4.0,0.959
1538,91,0,97.0,1,-0.2,29.0,2.0,1,25.0,6.0,California,1.0,Lawyer,7.0,3.0,5.0,7.0,6.0,4.5,7.0,7.5,7.0,0.923
1539,357,0,378.0,0,0.1,29.0,2.0,1,27.0,4.0,"atlanta, ga",1.0,education,10.0,1.0,7.0,10.0,8.0,5.0,10.0,7.0,6.0,0.944
1540,510,0,538.0,1,0.57,32.0,2.0,1,26.0,3.0,Chile,2.0,Professor,10.0,5.0,7.0,9.0,1.0,7.5,7.0,6.0,1.0,0.93
1541,407,1,388.0,0,0.4,24.0,2.0,0,24.0,2.0,New Jersey,3.0,Screenwriter,9.0,4.0,2.0,9.0,7.0,7.0,9.0,9.0,5.0,0.95
1542,360,0,363.0,0,-0.25,23.0,4.0,0,24.0,6.0,"New Delhi, India",2.0,Clinical Psychologist,9.0,9.0,1.0,7.0,7.0,8.5,7.0,10.0,7.0,0.898
1543,390,0,411.0,0,0.39,34.0,2.0,0,30.0,4.0,Hong Kong,6.0,Academic,10.0,1.0,4.0,10.0,4.0,6.0,6.0,8.0,6.0,0.942
1544,344,0,366.0,1,0.36,27.0,2.0,1,26.0,3.0,New Mexico,3.0,Security Policy - Homeland Defense,6.0,3.0,9.0,4.0,9.0,5.0,7.0,9.0,7.0,0.961
1545,518,0,547.0,1,0.24,30.0,2.0,1,23.0,2.0,San Diego,5.0,Actress,8.0,5.0,9.0,9.0,9.0,4.5,7.0,7.0,8.0,0.965
1546,537,1,509.0,1,0.67,28.0,4.0,1,22.0,4.0,San Francisco/LA,1.0,Law,10.0,3.0,6.0,10.0,10.0,4.5,8.0,10.0,8.0,0.974
1547,150,0,167.0,1,0.39,23.0,2.0,1,31.0,2.0,NYC,4.0,professor,5.0,1.0,5.0,7.0,2.0,7.0,3.0,4.5,1.0,0.888
1548,229,1,213.0,0,0.05,25.0,3.0,0,28.0,2.0,New York,1.0,CEO in For Profit Biomedical Organization,7.0,3.0,3.0,8.0,1.0,6.0,1.0,4.0,5.0,0.871
1549,333,1,330.0,1,0.08,22.0,4.0,1,23.0,2.0,"Portland, OR",1.0,Investment Banking,7.0,5.0,3.0,8.0,3.0,10.0,3.0,3.0,5.0,0.829
1550,184,1,179.0,0,0.38,30.0,3.0,0,34.0,2.0,Nebraska,2.0,International Business,8.0,3.0,8.0,8.0,2.0,6.5,8.0,5.5,3.0,0.921
1551,538,1,510.0,1,0.57,26.0,3.0,1,32.0,2.0,Born in Iran,1.0,self-made millionare,8.0,8.0,6.0,8.0,6.0,8.0,8.0,4.5,5.0,0.93
1552,378,1,343.0,0,-0.1,32.0,2.0,1,29.0,2.0,Wisconsin,6.0,Finance Related,5.0,1.0,8.0,7.0,5.0,5.5,4.0,6.5,5.0,0.87
1553,177,0,186.0,0,-0.06,24.0,4.0,0,22.0,2.0,"San Diego, CA",2.0,management consulting,8.0,3.0,7.0,9.0,5.0,3.5,6.0,3.5,7.0,0.882
1554,79,0,108.0,1,0.6,24.0,2.0,1,26.0,4.0,India/Venezuela,2.0,Operations Research,10.0,1.0,7.0,4.0,3.0,2.0,10.0,8.0,4.0,0.928
1555,317,1,304.0,1,0.61,28.0,2.0,1,30.0,2.0,Italy,1.0,International Development banker,10.0,3.0,8.0,4.0,1.0,4.5,10.0,8.5,1.0,0.848
1556,152,0,165.0,1,0.62,30.0,2.0,1,27.0,4.0,China,1.0,professor,8.0,5.0,7.0,10.0,7.0,4.0,9.0,9.0,5.0,0.886
1557,90,0,94.0,0,0.37,28.0,4.0,0,23.0,4.0,P. R. China,2.0,I don't know,5.0,3.0,1.0,10.0,4.0,6.0,8.0,6.5,8.0,0.955
1558,104,1,82.0,0,0.52,25.0,6.0,0,27.0,2.0,Colorado,2.0,research in industry or academia,9.0,5.0,8.0,7.0,3.0,8.0,8.0,7.0,3.0,0.949
1559,414,1,396.0,1,-0.56,25.0,4.0,1,29.0,2.0,New Jersey,6.0,business,5.0,5.0,0.0,8.0,2.0,7.0,0.0,0.5,5.0,0.771
1560,193,1,180.0,0,0.15,24.0,4.0,0,25.0,4.0,new york city,1.0,lawyer,9.0,1.0,4.0,10.0,9.0,6.0,9.0,9.0,10.0,0.923
1561,534,1,513.0,0,-0.11,23.0,2.0,0,24.0,6.0,Bangladesh,3.0,"software engr, network engr",9.0,7.0,7.0,7.0,4.0,4.5,8.0,7.5,7.0,0.933
1562,9,0,14.0,1,-0.26,23.0,2.0,1,26.0,6.0,"Palm Springs, California",1.0,"Congresswoman, and comedian",8.0,2.0,10.0,8.0,8.0,2.5,7.0,9.0,8.0,0.884
1563,469,0,492.0,1,0.27,30.0,6.0,1,25.0,4.0,"Tokyo, Japan",2.0,Work at the UN,7.0,3.0,4.0,7.0,6.0,8.0,7.0,7.5,7.0,0.955
1564,283,1,267.0,0,-0.51,26.0,4.0,0,27.0,4.0,Boston,1.0,Industry CTO/CEO,6.0,6.0,6.0,8.0,2.0,7.5,4.0,5.0,3.0,0.821
1565,264,0,285.0,0,-0.19,24.0,6.0,1,26.0,2.0,"Washington, D.C.",1.0,College Professor,5.0,1.0,5.0,9.0,2.0,6.5,7.0,4.0,7.0,0.814
1566,286,1,264.0,0,0.22,26.0,2.0,0,22.0,2.0,Russia,1.0,professor,3.0,9.0,4.0,8.0,3.0,7.5,8.0,7.0,6.0,0.886
1567,86,0,94.0,0,0.27,28.0,4.0,1,22.0,2.0,"Minneapolis, MN",2.0,Professor of Media Studies,4.0,1.0,6.0,4.0,2.0,2.0,7.0,10.0,7.0,0.839
1568,415,1,392.0,0,0.62,26.0,2.0,0,31.0,2.0,"Atlanta, GA",1.0,Trader,6.0,1.0,3.0,10.0,1.0,1.0,6.0,5.0,1.0,0.898
1569,343,0,373.0,0,0.03,29.0,3.0,0,32.0,2.0,New York,3.0,Epidemiologist,10.0,2.0,3.0,5.0,9.0,6.5,10.0,9.0,4.0,0.909
1570,229,1,200.0,1,0.32,25.0,2.0,1,28.0,2.0,New York,1.0,CEO in For Profit Biomedical Organization,7.0,3.0,3.0,8.0,1.0,6.0,1.0,4.0,5.0,0.899
1571,7,0,15.0,0,-0.27,24.0,3.0,1,22.0,4.0,Southern California,1.0,Law,10.0,3.0,8.0,8.0,10.0,4.5,10.0,10.0,8.0,0.875
1572,270,0,277.0,0,0.49,25.0,2.0,1,23.0,4.0,Toronto,2.0,Researcher,9.0,4.0,6.0,9.0,6.0,7.0,7.0,6.5,4.0,0.915
1573,30,0,53.0,0,0.16,28.0,2.0,0,23.0,2.0,Boston,1.0,Lawyer,7.0,1.0,7.0,8.0,6.0,4.5,4.0,8.0,6.0,0.952
1574,197,0,222.0,0,0.59,27.0,2.0,1,24.0,6.0,Berkeley,1.0,Development work,10.0,7.0,5.0,9.0,7.0,4.0,8.0,9.0,6.0,0.937
1575,94,1,81.0,0,0.6,28.0,2.0,0,28.0,4.0,Bangladesh,2.0,Marketing,8.0,3.0,3.0,9.0,4.0,6.0,5.0,6.5,5.0,0.945
1576,173,1,154.0,1,0.54,27.0,2.0,1,22.0,2.0,NJ,1.0,professor,6.0,4.0,8.0,7.0,3.0,8.0,5.0,9.5,6.0,0.956
1577,369,1,346.0,0,0.0,26.0,,0,25.0,2.0,"Boston, MA",2.0,"clinical psychologist, researcher, professor",6.0,1.0,1.0,10.0,1.0,2.0,7.0,7.0,5.0,0.894
1578,221,1,203.0,0,0.39,22.0,2.0,0,27.0,4.0,India,2.0,Investment Banking,7.0,3.0,7.0,8.0,4.0,3.5,6.0,4.0,7.0,0.937
1579,130,1,120.0,1,-0.23,20.0,3.0,1,20.0,4.0,"India, Holland",1.0,don't know,8.0,5.0,7.0,6.0,6.0,7.0,2.0,5.5,2.0,0.858
1580,400,1,388.0,0,0.29,24.0,2.0,0,26.0,2.0,Italy,5.0,Entrepreneur,7.0,1.0,8.0,7.0,1.0,6.5,6.0,6.5,4.0,0.899
1581,549,1,517.0,0,0.05,30.0,3.0,0,28.0,2.0,Italy,1.0,General management/consulting,9.0,8.0,8.0,7.0,8.0,5.0,7.0,10.0,7.0,0.835
1582,274,1,253.0,1,0.5,33.0,4.0,1,24.0,3.0,Mexico,3.0,academia,7.0,5.0,1.0,10.0,8.0,4.0,6.0,9.5,7.0,0.928
1583,50,1,30.0,0,0.51,23.0,2.0,1,27.0,1.0,Houston,6.0,lawyer,8.0,3.0,10.0,5.0,6.0,3.5,5.0,8.5,10.0,0.956
1584,511,0,548.0,1,-0.2,30.0,2.0,1,23.0,4.0,India,2.0,Business Management and Information Technology,7.0,3.0,9.0,8.0,7.0,7.0,8.0,9.5,5.0,0.854
1585,20,1,8.0,1,-0.21,25.0,2.0,1,24.0,2.0,Washington DC,1.0,CEO,10.0,10.0,10.0,8.0,5.0,10.0,9.0,6.0,8.0,0.898
1586,99,1,92.0,1,0.59,29.0,2.0,1,28.0,2.0,New York,3.0,Lawyer,8.0,5.0,9.0,6.0,8.0,5.0,10.0,10.0,6.0,0.954
1587,366,1,359.0,1,0.34,26.0,2.0,1,27.0,2.0,Australia,1.0,Art Management,8.0,6.0,8.0,9.0,8.0,6.0,9.0,10.0,6.0,0.836
1588,387,0,401.0,0,0.21,31.0,2.0,0,25.0,2.0,New Jersey,2.0,School Psychologist,8.0,3.0,8.0,7.0,8.0,4.5,6.0,7.0,7.0,0.915
1589,175,0,190.0,1,0.05,25.0,2.0,1,23.0,6.0,Ohio,2.0,Business,8.0,3.0,6.0,6.0,5.0,4.5,7.0,7.5,5.0,0.883
1590,199,0,219.0,1,0.6,26.0,2.0,1,30.0,2.0,New York,4.0,Historian,10.0,1.0,7.0,10.0,7.0,4.5,10.0,4.0,4.0,0.907
1591,312,1,307.0,1,0.43,27.0,4.0,1,23.0,2.0,NYC,2.0,Museum Work (Curation?),7.0,5.0,3.0,8.0,2.0,6.0,8.0,7.5,7.0,0.933
1592,279,1,270.0,1,0.18,23.0,4.0,1,25.0,2.0,"Las Vegas, Nevada",3.0,Scientist,5.0,3.0,4.0,9.0,1.0,5.5,3.0,1.5,6.0,0.896
1593,290,1,268.0,1,0.23,24.0,3.0,1,34.0,2.0,Israel,2.0,research,7.0,2.0,1.0,10.0,2.0,6.0,4.0,9.5,1.0,0.852
1594,343,0,364.0,0,-0.04,27.0,3.0,0,32.0,2.0,New York,3.0,Epidemiologist,10.0,2.0,3.0,5.0,9.0,6.5,10.0,9.0,4.0,0.898
1595,393,0,404.0,0,-0.02,23.0,2.0,0,22.0,2.0,Long Island,1.0,Writing or Editorial,5.0,3.0,4.0,9.0,5.0,3.5,9.0,7.0,6.0,0.919
1596,228,1,212.0,1,0.14,27.0,3.0,1,24.0,4.0,Germany,3.0,professor,8.0,4.0,6.0,9.0,2.0,5.5,4.0,8.5,2.0,0.9
1597,395,0,400.0,1,0.6,26.0,2.0,1,33.0,2.0,Los Angeles,3.0,writer/editor,10.0,1.0,8.0,9.0,7.0,5.0,8.0,8.0,4.0,0.947
1598,93,0,102.0,0,-0.15,32.0,2.0,1,29.0,2.0,England,1.0,Education Administration,10.0,7.0,8.0,7.0,7.0,6.0,7.0,5.5,5.0,0.915
1599,521,0,545.0,1,0.32,24.0,2.0,1,26.0,2.0,Salt Lake City,1.0,Exec. Director of social service non-profit,8.0,7.0,5.0,8.0,6.0,7.5,8.0,8.0,7.0,0.976
1600,199,0,217.0,1,0.18,26.0,2.0,1,30.0,2.0,New York,4.0,Historian,10.0,1.0,7.0,10.0,7.0,4.5,10.0,4.0,4.0,0.861
1601,13,1,8.0,1,0.42,25.0,2.0,1,22.0,4.0,Southern California,2.0,Lawyer,9.0,7.0,7.0,6.0,8.0,3.0,6.0,9.0,8.0,0.944
1602,329,0,332.0,0,0.74,30.0,4.0,0,29.0,2.0,"Great Neck, NY",6.0,teacher,7.0,1.0,4.0,10.0,2.0,3.0,10.0,7.0,2.0,0.92
1603,52,1,37.0,1,-0.05,27.0,2.0,1,21.0,2.0,Brooklyn,1.0,Intellectual Property Attorney,6.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,6.0,0.958
1604,99,1,89.0,1,0.64,27.0,2.0,1,28.0,2.0,New York,3.0,Lawyer,8.0,5.0,9.0,6.0,8.0,5.0,10.0,10.0,6.0,0.938
1605,359,0,377.0,0,0.02,26.0,4.0,0,26.0,2.0,California,2.0,"reorganizing society. no, I am not being flip.",7.0,8.0,1.0,10.0,1.0,3.0,2.0,8.0,3.0,0.825
1606,9,0,13.0,1,0.68,22.0,4.0,1,26.0,6.0,"Palm Springs, California",1.0,"Congresswoman, and comedian",8.0,2.0,10.0,8.0,8.0,2.5,7.0,9.0,8.0,0.959
1607,534,1,521.0,1,0.25,26.0,2.0,1,24.0,6.0,Bangladesh,3.0,"software engr, network engr",9.0,7.0,7.0,7.0,4.0,4.5,8.0,7.5,7.0,0.98
1608,45,1,35.0,1,-0.01,25.0,2.0,1,28.0,2.0,Switzerland,2.0,banker / academia,6.0,7.0,6.0,6.0,6.0,4.5,6.0,6.0,7.0,0.987
1609,231,1,211.0,0,-0.2,28.0,2.0,0,30.0,3.0,"Los Angeles, CA",1.0,International affairs related career,9.0,1.0,9.0,9.0,1.0,7.0,8.0,9.5,2.0,0.783
1610,185,1,181.0,1,0.62,22.0,1.0,1,25.0,4.0,Queens,1.0,Paper Back Writer,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.5,9.0,0.981
1611,520,0,549.0,0,-0.1,28.0,2.0,0,28.0,6.0,Hawaii,1.0,Foreign Service,8.0,2.0,9.0,10.0,8.0,4.5,9.0,5.0,8.0,0.927
1612,322,0,337.0,1,0.57,28.0,2.0,1,34.0,4.0,Tokyo and Texas,2.0,to get Ph.D and be a professor,6.0,3.0,6.0,7.0,3.0,7.5,6.0,8.0,7.0,0.986
1613,378,1,357.0,0,0.1,27.0,4.0,0,29.0,2.0,Wisconsin,6.0,Finance Related,5.0,1.0,8.0,7.0,5.0,5.5,4.0,6.5,5.0,0.944
1614,393,0,403.0,1,-0.14,22.0,2.0,1,22.0,2.0,Long Island,1.0,Writing or Editorial,5.0,3.0,4.0,9.0,5.0,3.5,9.0,7.0,6.0,0.903
1615,377,1,344.0,1,0.3,26.0,3.0,1,26.0,4.0,new york,1.0,investment management,6.0,7.0,8.0,6.0,6.0,4.0,3.0,7.5,8.0,0.939
1616,173,1,147.0,0,0.03,26.0,4.0,0,22.0,2.0,NJ,1.0,professor,6.0,4.0,8.0,7.0,3.0,8.0,5.0,9.5,6.0,0.937
1617,218,1,197.0,0,0.43,24.0,6.0,0,24.0,2.0,Russia/Germany,1.0,Researcher,7.0,3.0,7.0,5.0,6.0,6.0,9.0,8.0,3.0,0.942
1618,491,1,467.0,1,0.61,24.0,2.0,1,29.0,3.0,New Jersey,2.0,Investment Banker,9.0,7.0,9.0,8.0,9.0,9.0,8.0,8.5,2.0,0.965
1619,367,1,354.0,0,0.27,22.0,2.0,0,27.0,2.0,"Toronto, Canada",3.0,Political Development in Africa,8.0,4.0,8.0,5.0,7.0,4.5,5.0,7.5,6.0,0.899
1620,435,0,453.0,0,-0.17,27.0,4.0,0,22.0,1.0,New Jersey,1.0,Lawyer,9.0,2.0,9.0,9.0,10.0,5.5,8.0,9.0,5.0,0.917
1621,219,1,211.0,1,0.09,28.0,2.0,1,26.0,2.0,Spain,1.0,Business,7.0,3.0,6.0,7.0,3.0,7.5,7.0,8.5,2.0,0.873
1622,537,1,519.0,0,0.25,26.0,2.0,0,22.0,4.0,San Francisco/LA,1.0,Law,10.0,3.0,6.0,10.0,10.0,4.5,8.0,10.0,8.0,0.901
1623,243,1,234.0,0,0.43,22.0,6.0,0,27.0,2.0,"Portland, Oregon",2.0,Professor,9.0,7.0,3.0,9.0,6.0,6.0,5.0,8.0,5.0,0.945
1624,8,0,12.0,1,-0.11,22.0,2.0,1,25.0,2.0,"London, England",1.0,Journalist,10.0,2.0,10.0,8.0,8.0,2.5,9.0,6.0,9.0,0.929
1625,547,1,513.0,0,0.6,23.0,2.0,0,30.0,2.0,"Milan, Italy",2.0,Private Equity - Leveraged Buy-Outs,7.0,2.0,8.0,9.0,6.0,7.0,8.0,9.0,6.0,0.969
1626,247,1,234.0,0,-0.2,22.0,6.0,0,25.0,4.0,"Shanghai, China",1.0,Naturalist,1.0,4.0,2.0,5.0,2.0,6.5,3.0,3.0,3.0,0.774
1627,170,1,147.0,0,0.43,26.0,4.0,0,28.0,4.0,India,1.0,Physician Scientist,8.0,3.0,1.0,9.0,4.0,5.0,8.0,7.0,8.0,0.938
1628,195,0,224.0,0,0.44,32.0,2.0,0,27.0,2.0,"Rochester, NY",1.0,professional student,8.0,9.0,8.0,10.0,5.0,8.0,5.0,4.5,4.0,0.969
1629,27,0,46.0,1,0.29,26.0,2.0,1,22.0,3.0,"Westchester, NY",1.0,Speech Language Pathologist,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,5.0,0.95
1630,488,1,470.0,1,0.56,29.0,4.0,1,29.0,4.0,India,3.0,Management Consulting,9.0,1.0,8.0,8.0,8.0,3.0,5.0,8.0,8.0,0.917
1631,500,0,505.0,0,0.18,27.0,4.0,0,25.0,1.0,"Kansas City, Missouri",1.0,Epidemiologist,7.0,2.0,7.0,8.0,6.0,4.5,7.0,8.0,5.0,0.894
1632,409,1,380.0,1,0.08,33.0,1.0,1,23.0,2.0,france,2.0,research - teaching,4.0,2.0,8.0,7.0,5.0,6.0,7.0,10.0,4.0,0.914
1633,287,1,260.0,0,0.31,27.0,4.0,0,22.0,4.0,Nepal,1.0,Writing,7.0,6.0,4.0,10.0,8.0,6.5,2.0,8.0,8.0,0.947
1634,355,0,378.0,0,0.52,29.0,2.0,1,24.0,2.0,NJ,1.0,Clinical Psychologist,8.0,1.0,9.0,9.0,9.0,7.0,7.0,9.0,2.0,0.964
1635,389,0,409.0,1,0.44,23.0,2.0,1,21.0,2.0,Florida and Virginia,2.0,attorney?,8.0,2.0,1.0,10.0,7.0,7.5,7.0,10.0,8.0,0.897
1636,545,1,528.0,0,0.1,29.0,3.0,0,24.0,2.0,New York City,1.0,Doctor,5.0,5.0,4.0,7.0,2.0,4.5,4.0,5.0,4.0,0.846
1637,311,1,300.0,0,0.22,35.0,2.0,0,29.0,4.0,New York,2.0,Entrepreneur,10.0,9.0,1.0,7.0,9.0,8.5,6.0,10.0,8.0,0.866
1638,445,1,433.0,0,0.13,30.0,6.0,0,30.0,2.0,"Burlington, Vermont",2.0,Energy Management,8.0,5.0,9.0,10.0,5.0,8.5,4.0,8.5,6.0,0.932
